"person1" "person2" "person3" "person4" "person5" "person6" "person7" "person8" "person9" "person10"
"ENSG00000147121" 4.59042 4.430334 4.418208 4.430677 3.651323 4.176033 4.732142 4.231722 4.4092 3.138599
"ENSG00000251192" 4.665707 5.56461 4.679099 5.425172 5.569181 3.578473 3.307409 5.527981 2.856554 4.435983
"ENSG00000147119" 4.378447 1.720317 1.95528 1.752316 2.809942 1.634597 5.377681 3.422355 3.469043 2.684224
"ENSG00000065923" 4.409592 4.16376 6.386187 5.350491 5.992446 8.57915 5.65506 7.26423 7.241387 7.796296
"ENSG00000102218" 5.379506 6.241316 5.059425 5.106566 5.004316 6.859152 8.468443 7.486941 6.464455 6.187479
"ENSG00000102221" 2.7020683 4.2129011 0.9895044 6.0596176 4.4640479 3.7110719 3.608689 0.5644703 3.6610819 -0.4873315
"ENSG00000147123" 0.6826081 4.7434216 0.1425126 2.761062 1.9295084 -0.2316556 4.9094766 0.5614265 3.671733 4.2872157
"ENSG00000182872" 6.18274077 0.08196553 2.78661248 -0.09385696 3.41453254 6.36403964 1.73525869 0.54845201 2.59407298 1.46692285
"ENSG00000130985" 6.059395 5.560836 7.808515 3.954067 3.403657 4.893733 4.33006 6.705049 5.200126 4.116299
"ENSG00000102225" 5.1945777 0.4876422 4.0724244 3.6154559 1.2393083 3.3993897 5.7388184 3.7891958 5.7894216 3.5385578
"ENSG00000102226" 4.35795779 -0.98131748 5.04777262 2.97730752 4.60777707 0.21366845 3.99789466 0.87190627 4.59782867 -0.01382933
"ENSG00000147124" 5.40448 5.235747 5.307875 4.328816 4.123085 5.175563 4.480144 4.998442 4.808194 3.985231
"ENSG00000078061" 2.207301 5.655289 2.375351 2.399309 5.53302 4.06164 3.900699 4.963586 1.593267 5.632231
"ENSG00000102265" -0.1238945 2.8122913 -0.9136554 -1.1043766 0.3353668 1.5300648 4.3352777 2.5649338 1.8345481 3.0196993
"ENSG00000126759" 4.77979 3.65761 3.104856 3.169088 4.845646 5.643413 7.488893 5.691206 7.643216 6.891454
"ENSG00000126767" 1.658857 1.610847 2.937764 1.91109 1.438415 2.9075 3.316993 1.70827 1.290819 2.312442
"ENSG00000126756" 4.115201 5.352457 4.769261 5.105212 4.03839 6.017394 5.052544 3.976959 5.545032 5.246274
"ENSG00000197779" 6.562004 6.29669 6.385119 5.656901 5.494001 5.527853 6.474505 4.981453 5.378157 6.055671
"ENSG00000147118" 4.285171 4.817068 3.520184 5.821882 3.827151 5.712035 3.042408 3.568314 5.95318 3.857669
"ENSG00000221994" 0.96041118 2.97737456 0.12936537 -0.07617593 3.54118671 2.41575877 -0.40667485 -1.4013236 0.71818307 0.68715479
"ENSG00000017483" 0.1297532 2.6676864 2.0744926 3.1638642 3.792031 2.2582836 4.9458725 1.9883211 3.4084916 -0.3117951
"ENSG00000068438" 3.155792 3.679311 4.16696 3.308034 2.25732 2.057136 2.523107 4.080305 2.462703 4.050343
"ENSG00000147155" 2.050886 3.398454 4.208581 3.50696 2.62588 4.24751 1.999246 4.617611 4.064695 2.405984
"ENSG00000068354" 2.753634 3.246361 4.044526 1.162343 2.211629 4.552382 4.593333 2.147182 4.795169 1.387091
"ENSG00000102317" 6.486618 6.984413 8.168122 7.50959 6.770419 8.217057 6.446025 6.570034 8.385426 7.697682
"ENSG00000101940" 7.018846 6.89758 3.170597 7.282505 3.721076 4.486989 4.928275 5.544197 6.550329 7.455328
"ENSG00000015285" 7.121936 5.664141 6.506452 2.824441 1.401846 5.529571 5.662421 4.071581 5.444685 3.610672
"ENSG00000101945" -0.173966 1.24030703 0.01741186 2.2515279 3.63276503 1.08920119 -1.15130805 0.1655623 0.41495737 1.50226636
"ENSG00000102145" -0.1855801 6.7636675 2.9105688 5.8866074 3.0566881 1.5850114 5.684404 1.1499489 0.9112521 -1.3559673
"ENSG00000094631" 5.801534 6.443926 3.811626 5.827105 6.635844 2.503058 2.239533 2.734582 2.092347 3.828586
"ENSG00000126768" 5.01114282 3.97722021 3.00571164 -0.21288175 2.18002839 0.63824656 0.59814272 3.66388481 -0.02043877 3.98665554
"ENSG00000102103" -0.4512798 1.1574212 1.5043366 2.3837877 1.3917287 2.4193125 5.0014248 4.1249757 4.2504195 3.9990467
"ENSG00000102100" 1.8645974 2.7460187 1.434267 2.595743 4.0017321 2.499876 0.9757263 3.6295034 1.9929761 3.912122
"ENSG00000102096" 6.540088 6.335028 6.932562 6.048897 6.848889 7.150015 6.61403 6.472628 6.307164 6.654714
"ENSG00000068308" 3.787633 4.964586 6.181725 4.931682 3.77671 2.709335 3.120409 4.957965 3.427825 4.004602
"ENSG00000068400" 6.697292 3.493011 2.409891 2.994944 2.803981 4.021631 2.974675 2.205213 5.382735 2.925357
"ENSG00000068323" 2.918435 5.951868 4.195243 4.379285 4.946204 5.51532 2.66074 5.139052 4.960317 4.864793
"ENSG00000196998" 4.981543 7.485281 8.552924 6.755141 6.709103 5.856843 3.135262 7.249404 6.881781 3.37972
"ENSG00000068394" 3.9564972 1.6157659 0.2152605 0.4389955 4.4315465 3.9525374 2.0729062 4.330311 1.2479466 0.1764721
"ENSG00000102007" 5.702583 3.747157 5.028793 2.35511 5.655039 4.338849 3.203594 4.072136 5.183708 4.291592
"ENSG00000012211" -1.61897253 0.55207932 0.35347745 1.18900678 0.03515198 -1.42214967 0.45417315 2.4892975 -1.03997209 -1.40076337
"ENSG00000101997" 3.7362753 3.4437725 4.5956871 2.9340033 -1.1500595 4.0033946 0.3192638 1.8287653 -0.7060866 -1.2138815
"ENSG00000049769" 1.086242 2.57891 3.877609 2.867877 4.809375 3.743334 1.694937 4.026403 4.139762 3.07019
"ENSG00000273820" 2.7012014 2.5122724 1.6863902 1.3190938 2.5798471 0.4947318 1.9717233 0.6356781 0.442734 0.8246781
"ENSG00000171365" 4.500615 3.488393 3.755749 4.741518 5.186491 3.716073 4.597343 2.974918 4.11933 4.81139
"ENSG00000274588" -0.9558443 -1.3588819 3.2679573 2.0831877 2.4916167 4.4513543 3.5436268 4.0469077 2.1511443 3.3313582
"ENSG00000189369" 2.060551 3.87177 3.242781 1.872589 2.144189 1.551353 1.745067 3.338403 1.669103 3.17153
"ENSG00000179222" 3.155143 2.99153 2.492662 2.747129 3.69366 2.202102 4.226285 3.345012 2.266947 2.728857
"ENSG00000184205" 5.49958 4.390293 2.053332 2.894598 1.312783 3.386705 3.429929 2.169002 1.990456 3.522625
"ENSG00000232593" 5.107643 5.395344 4.788443 5.011455 5.697461 3.892993 5.886792 6.158 6.151341 4.089096
"ENSG00000126012" 8.208718 7.959539 6.91019 6.551177 5.754327 7.54767 8.151635 5.398203 6.139279 4.964309
"ENSG00000124313" 1.2066969 2.5539473 3.5724654 0.1230425 -1.4489348 4.0668174 4.7735938 -1.3088039 3.305117 4.8541278
"ENSG00000072501" 7.256362 6.339245 7.775306 5.74265 7.125188 5.554554 6.786887 7.110128 5.788255 6.862799
"ENSG00000072506" 4.96817582 0.77064327 0.727832 0.60680996 0.04379858 0.67600176 1.70286445 0.30222094 3.71037765 1.79948141
"ENSG00000086758" 8.385266 6.86646 8.900932 8.055177 7.751181 8.543183 8.387842 7.628966 6.895386 8.102156
"ENSG00000172943" 5.627434 5.433553 4.906521 5.756359 4.756883 6.306822 5.38419 5.462451 4.970804 5.640066
"ENSG00000184083" 3.784508 3.931182 4.074058 3.178868 4.437355 4.656161 3.821406 3.77747 2.924383 4.603595
"ENSG00000158526" 1.590296 1.955393 4.480888 4.263978 1.617731 1.454572 3.496078 2.571151 1.674649 4.382831
"ENSG00000130119" 4.532216 2.996053 5.665703 4.101581 3.294654 4.075287 3.064198 6.51139 5.504104 4.806703
"ENSG00000102316" 6.461357 4.613279 3.212438 3.690516 4.984167 2.709835 6.22203 3.017326 2.995921 5.057792
"ENSG00000169188" 3.5168611 3.2838349 4.0435357 1.630069 3.4995817 1.1985759 3.4227474 4.0264737 0.7614307 1.5289372
"ENSG00000158578" 5.73518 6.097808 14.743121 14.807113 13.059791 9.30199 14.604653 7.945932 10.637497 9.20687
"ENSG00000182518" 4.1796486 2.4761593 1.664501 1.570051 3.8569121 1.1572987 2.9183264 1.11063 0.9364738 1.3878735
"ENSG00000187601" -0.3612952 1.2589904 3.4591047 2.7176647 4.6915938 1.3612614 3.9730237 -0.2148484 0.385808 1.7883796
"ENSG00000083750" 4.753102 5.32885 3.576877 5.413553 4.248884 5.00241 4.780746 5.000729 3.500983 4.494314
"ENSG00000102349" 2.432812 2.984888 6.712075 4.250762 0.29658 3.271231 0.646374 0.708276 1.714514 5.167831
"ENSG00000188021" 6.36246 5.81037 6.197466 6.081099 5.883292 5.842052 5.369472 6.127419 6.343483 5.917542
"ENSG00000204272" 2.1113463 1.3929368 0.9382428 2.0633273 1.0083228 2.1898228 0.5667792 0.9450345 1.5759779 0.9947297
"ENSG00000204271" 5.197432 4.766275 5.639634 4.845396 4.399697 3.809094 3.613736 5.176493 4.05782 4.976198
"ENSG00000165591" 3.23543538 4.19216964 -0.31361099 0.07877108 0.68552661 3.21798793 4.46453667 1.81707527 2.71909509 0.80324731
"ENSG00000198455" 2.6142 3.02806 2.69138 3.059679 3.050585 3.693249 4.228686 2.962377 3.355923 4.333847
"ENSG00000198205" 2.858649 4.286075 5.377532 4.846148 4.305921 4.60106 3.804029 4.26749 5.279742 3.12593
"ENSG00000186767" 3.854329 2.757033 2.120857 3.418639 1.895374 4.11891 2.637123 3.23427 1.790003 1.226172
"ENSG00000131089" 4.125091 5.049196 5.226158 5.390176 5.967001 5.459307 5.023344 4.484311 4.84214 3.877603
"ENSG00000184675" 1.71838102 3.41464087 -0.09436959 -0.15441856 0.32620401 1.81809105 1.44945556 0.18297857 0.04722562 2.51090928
"ENSG00000102043" 1.742107 3.575029 1.332314 3.357679 1.559492 3.592206 2.713252 3.837572 2.556975 1.690644
"ENSG00000126970" 4.4904349 0.4558481 4.2729385 0.2799969 1.1392989 0.6287663 1.4803101 3.8095288 2.1478876 2.1428446
"ENSG00000102053" 3.371565 -2.031089 2.89076 1.752187 2.226725 3.574072 3.256224 4.394607 1.321714 2.906795
"ENSG00000001497" 1.940706 3.684605 3.542482 3.316404 3.213118 4.020947 1.954044 3.383806 4.717723 4.622616
"ENSG00000147065" 9.792318 6.77176 8.713493 7.029412 7.333355 7.667142 5.795363 6.517124 6.919351 8.078175
"ENSG00000079482" 2.42882848 2.48483984 0.74194185 -0.14904352 0.09790197 -0.34531415 1.85895057 0.53187318 2.56824439 -0.27544986
"ENSG00000181704" 7.765083 7.215151 6.809765 5.611099 6.618766 6.795125 5.980276 8.256001 7.056088 6.446398
"ENSG00000130052" 1.6754762 2.8415222 1.0940827 3.5924864 0.3375273 3.4978845 0.7860484 3.5043879 -0.3202721 3.9056517
"ENSG00000090776" -1.8153307 -1.7810588 2.7468231 2.6587133 -1.8512246 -0.884859 -0.3029639 1.8450523 -0.2218658 -1.7164869
"ENSG00000181191" 2.571432 1.66777 3.006475 1.300946 1.837752 1.632975 4.684195 4.983806 4.54155 1.644303
"ENSG00000158813" -1.0420959 1.915662 2.016341 -1.7818883 -0.2815009 3.1051879 -0.2402353 -0.0481293 2.919781 4.488718
"ENSG00000089289" 5.505835 5.538709 5.582307 5.848872 6.189941 6.077583 4.920484 4.864051 5.628426 5.167553
"ENSG00000120509" 2.976551 3.153731 1.200173 2.213263 2.465509 3.461086 1.921935 2.045519 1.649793 2.49684
"ENSG00000082458" 2.623901 2.523192 1.168683 1.043839 4.538656 3.687826 4.422531 4.84889 1.789477 4.672663
"ENSG00000147164" 4.560084 4.605509 3.773728 5.090577 3.908161 3.473178 3.997905 4.356933 5.051674 5.056427
"ENSG00000184481" 9.50185 5.782612 9.995143 9.144413 4.537412 5.075176 9.324518 6.007803 9.013873 3.21937
"ENSG00000147168" 5.825828 5.77695 5.278968 7.008363 5.512932 5.38023 5.226529 6.207787 7.609971 6.329309
"ENSG00000184634" 4.47994 4.091702 4.767277 4.756682 6.782102 3.309782 5.213185 1.783127 3.596763 4.767228
"ENSG00000147130" 0.9034065 4.3303725 2.4922254 4.9434428 0.4089507 3.4741771 4.0749218 3.1398349 4.8681725 3.6247471
"ENSG00000147140" 5.381231 6.543125 6.265579 5.439985 6.613137 5.6679 7.157291 6.809336 5.950285 6.132058
"ENSG00000147133" 6.7245 7.383983 6.341264 7.25222 7.717901 6.553192 6.390715 7.754381 7.703607 7.322772
"ENSG00000147162" 9.28528 9.419678 9.638076 9.779593 9.816018 9.375209 10.130021 10.019429 10.33167 10.066193
"ENSG00000147174" 3.720708 2.17702 2.407645 2.573111 3.484951 2.586612 3.240985 3.103629 2.881598 2.934596
"ENSG00000204131" 6.859306 8.054228 7.81786 7.193372 7.670707 5.661711 6.034912 8.003307 5.980587 9.103156
"ENSG00000102309" 3.739374 2.199088 3.20995 3.304208 2.023152 2.71249 2.21452 2.434945 3.012362 3.526978
"ENSG00000198034" 8.887227 7.399864 7.650853 9.647017 8.942598 8.652789 9.755318 8.592559 8.226265 9.718282
"ENSG00000147099" 4.652038 4.886024 4.23898 3.743017 4.26555 3.33671 3.430019 4.933218 4.070381 3.475949
"ENSG00000186462" 0.1310052 3.7164324 0.3325929 3.1967198 1.9285708 2.7503693 3.6083798 2.1893809 1.9915688 -0.1192774
"ENSG00000204116" 4.47214 6.51663 3.61867 3.999098 5.341048 3.941292 5.575168 5.97703 4.497056 3.98112
"ENSG00000131263" 6.904799 7.106155 6.847017 8.565299 6.552726 9.624358 8.452288 8.772138 7.741569 7.394881
"ENSG00000050030" 2.2651232 2.5628513 0.5115177 -0.3677761 2.6370295 3.0840137 -1.5315121 1.4909676 -0.4129618 2.4467852
"ENSG00000131269" 3.960831 5.700042 4.508144 5.143934 5.299498 4.806542 4.456735 4.861387 4.194085 4.046044
"ENSG00000094841" 3.462674 4.495662 3.649605 3.280643 3.59873 3.223723 4.497585 3.276901 4.821377 3.737802
"ENSG00000102390" 2.820842 1.807126 1.78856 1.434772 2.344752 3.754773 1.875012 3.50881 2.27615 3.935693
"ENSG00000085224" 6.976864 6.987561 8.198454 8.500156 6.242959 6.250233 9.623796 7.913209 9.16384 8.563287
"ENSG00000102158" 6.239362 7.012832 6.127883 7.090699 5.959983 6.315341 6.644307 6.771613 6.584332 5.824327
"ENSG00000131174" 4.417893 5.598283 4.969215 4.570476 4.346125 4.415284 4.399105 4.363397 5.333379 3.989387
"ENSG00000165240" 6.129631 5.977336 6.434746 7.191401 6.814064 6.098881 7.208387 5.961896 6.400392 8.187141
"ENSG00000102144" 9.433485 7.666041 8.144891 9.574494 8.219713 8.177782 8.322122 9.650795 9.019199 8.41543
"ENSG00000187325" 4.406202 3.949146 4.475626 4.262796 3.784674 3.947295 1.734794 4.423095 2.743525 4.382882
"ENSG00000173198" 5.786844 4.88286 5.12003 4.988114 5.08502 4.561218 6.136737 4.094968 3.903374 4.745838
"ENSG00000078589" 4.895069 5.462651 5.576922 4.570604 4.729318 5.183258 5.853517 3.867943 6.311006 3.996531
"ENSG00000147138" 3.918677 4.885104 3.667394 6.485162 6.516153 4.172681 4.407795 6.43724 3.525673 4.6598
"ENSG00000078596" 3.627942 7.042488 6.758532 5.691514 4.332198 6.758302 4.635565 6.187447 4.763331 6.044989
"ENSG00000165288" 9.021122 8.840613 8.835627 7.24936 7.87414 8.169141 7.923534 8.455231 9.13937 9.30885
"ENSG00000131171" 7.498763 7.123802 9.444856 6.362934 7.478484 6.9662 6.841889 9.680962 8.373411 9.440311
"ENSG00000165259" 2.105691 2.538567 3.154344 1.408366 1.40533 3.36679 2.851843 0.123339 -0.11354 2.94058
"ENSG00000155008" 3.676579 4.132451 2.444472 1.887517 2.746424 3.661147 3.293734 3.869875 4.152846 2.952866
"ENSG00000147180" 3.4145768 0.4098529 -1.5846995 1.3215151 1.9537462 -1.2296291 4.0828298 4.4460587 0.9084778 -0.9883485
"ENSG00000188419" 5.837078 6.011734 5.677118 6.317682 4.109513 4.638451 4.392257 4.124735 6.500208 4.726688
"ENSG00000147202" 6.804171 6.12612 7.146027 5.809507 5.757007 6.798514 5.451637 6.179451 6.933844 7.145807
"ENSG00000102362" 0.26775863 -0.95859248 4.33353789 1.03190214 3.74125009 -0.29361606 -1.47989117 0.08089746 0.30790457 1.22882531
"ENSG00000101811" 1.82695 2.432419 2.104032 3.829832 2.021606 3.236319 1.738085 3.330861 2.79522 4.136971
"ENSG00000188917" 5.08045 4.752379 5.206067 4.522283 6.21893 5.055069 4.579363 5.392155 4.981436 5.414225
"ENSG00000102384" 0.6289885 1.2162936 4.0796685 3.5395036 4.7229294 2.127374 2.1531005 1.2326408 1.6672025 1.1439756
"ENSG00000126953" 2.016347 2.316398 3.519679 1.050001 2.990285 3.165001 2.464285 1.724403 1.150263 2.536849
"ENSG00000010671" 6.225949 5.23158 6.919538 7.610244 7.897808 7.43016 7.191275 7.580819 5.430144 6.316418
"ENSG00000241343" 1.490273 1.604031 2.268305 1.350872 2.32523 3.319538 3.774247 1.909385 3.656017 3.60146
"ENSG00000102393" 4.415467 5.262837 4.093605 3.334012 3.435309 5.229854 5.293196 3.672635 3.053025 5.266174
"ENSG00000126945" 7.563005 7.57256 4.600093 5.892437 5.905246 6.799799 7.729613 6.825237 7.448525 5.55296
"ENSG00000196440" 4.075136 3.689806 3.570136 1.817639 3.640516 2.289918 2.710891 4.71977 2.669562 3.847714
"ENSG00000198960" 2.6434 1.497991 3.232918 2.712674 2.835268 3.068021 2.221161 3.23808 3.037407 3.288446
"ENSG00000102401" 5.462522 5.194034 4.352079 5.33616 4.041501 4.085833 4.217014 4.914155 5.263518 4.654029
"ENSG00000184867" -0.3813249 -1.0449191 0.9077852 2.5264075 -0.3534302 2.5958921 -1.0212699 0.1841761 1.2925514 -1.4786209
"ENSG00000166432" 4.17982 4.750845 6.582632 4.583392 5.675242 4.760112 4.315026 4.342292 4.372483 5.292383
"ENSG00000125962" 4.287953 3.962893 4.141236 3.5414 2.71651 2.496752 3.476263 4.328847 3.98047 3.082788
"ENSG00000198932" 6.631007 5.201025 7.165243 4.142123 3.732697 5.97939 6.533808 4.627746 3.410491 4.700857
"ENSG00000198908" 1.9875157 1.8232958 2.0116993 0.9505038 1.7435665 2.885156 0.7848504 1.451052 2.1681272 3.0484709
"ENSG00000102409" 2.348625 4.477676 3.292915 3.742865 4.074762 2.362045 3.215313 3.324387 3.010989 3.581365
"ENSG00000180964" 2.268145 2.424661 4.861965 3.541678 3.236209 2.960471 3.249332 4.051259 3.235402 4.277248
"ENSG00000133134" 1.57846136 -1.6796335 1.50195142 1.35724952 3.10335616 0.91632395 1.33044143 -1.72515881 -1.75256749 0.03259173
"ENSG00000166681" 3.168121 3.7290067 4.6801673 0.8173855 2.6745092 2.9246463 4.7001165 1.3222176 1.244288 4.1597692
"ENSG00000133142" 2.4069733 1.3909328 0.5896521 3.2123384 4.0567338 3.190843 2.9918316 2.0749254 2.0936509 0.1201555
"ENSG00000123562" 5.619677 6.029506 6.421315 5.14852 4.774672 5.816275 4.464119 4.555662 6.136403 6.429748
"ENSG00000269743" 5.139216 4.10342 4.512265 5.184975 4.613478 4.438673 5.081183 4.416636 4.244433 4.93604
"ENSG00000166707" 1.108036 2.368115 5.148972 5.347355 2.709026 4.235274 3.850728 4.526877 3.489436 1.62295
"ENSG00000123575" 6.522435 7.771425 5.68491 6.678634 5.519569 7.145419 6.409576 7.269656 6.457039 7.882101
"ENSG00000147231" 1.438972 4.852489 2.585577 4.611185 2.073242 3.733762 1.497862 1.848422 4.419926 3.042166
"ENSG00000133138" 3.0006472 1.2817422 3.686153 3.5277457 -2.059323 1.4907479 2.7934044 -0.4435847 2.6701612 -1.0413472
"ENSG00000133131" 3.7410111 2.7012383 0.3422142 3.636661 3.1986925 3.0347156 0.4850941 3.5932014 1.2232728 2.1155737
"ENSG00000089682" 3.746589 4.428762 4.32527 5.221835 4.903984 5.661703 6.195666 5.967161 4.939369 4.159695
"ENSG00000147234" 4.2296252 4.4166647 1.26327 -0.4894543 1.3408152 3.7860703 -1.2948385 2.291281 -1.0354489 3.2015454
"ENSG00000147224" 5.445209 3.979875 5.269008 4.413454 4.413477 4.765108 4.10571 4.252812 4.735888 3.953625
"ENSG00000157514" 6.50309 7.328315 6.590036 8.232578 7.131166 6.625067 9.891851 8.965654 9.063644 8.534793
"ENSG00000080561" 1.3709975 2.1676103 -1.191013 0.4335628 3.1796231 2.7904798 3.9167516 3.5466826 2.141465 1.5756261
"ENSG00000101842" 1.569575 2.760243 3.461008 2.983552 4.373034 1.037546 3.502585 4.35035 3.355588 1.736416
"ENSG00000101843" 5.285548 3.597065 4.116457 4.309157 4.842504 4.18731 4.9118 4.975341 4.013665 4.691468
"ENSG00000101844" 4.80328 4.428459 2.888203 4.458876 5.015905 5.746076 5.084516 5.633325 5.914534 3.717008
"ENSG00000101888" 4.234428 3.069233 2.178329 3.460864 2.836429 2.687074 3.560607 1.924663 4.471555 2.603171
"ENSG00000068366" 8.648972 6.561485 6.450813 9.537584 9.466157 8.440289 8.761199 6.967149 7.273729 7.831989
"ENSG00000157600" 8.13465 6.43385 5.767891 4.963946 5.829322 6.895311 8.38276 4.949302 7.496871 7.124182
"ENSG00000101935" 4.446977 5.096314 4.181815 4.202615 5.351247 4.885973 3.994272 4.281976 5.640706 5.583719
"ENSG00000101901" 5.617437 6.777976 5.969397 6.093364 7.618242 6.344517 7.779082 7.303903 6.566808 5.94648
"ENSG00000126016" 2.6432035 1.1373686 2.9081961 2.6442353 2.3529352 0.4563433 3.5233306 3.5989549 1.1388187 2.0276127
"ENSG00000131725" 5.299869 4.145395 5.221158 5.582723 4.782691 5.907412 3.642175 5.736849 3.742461 3.694664
"ENSG00000147251" 9.605524 8.101214 8.491501 8.217203 8.357922 10.302678 8.167285 9.62534 8.282912 9.206631
"ENSG00000131724" 8.153239 4.818077 6.818291 5.135507 6.043362 5.314822 8.95278 7.677523 5.47236 7.700662
"ENSG00000175556" 5.178232 2.60396 3.427569 4.022187 1.997462 2.449277 3.724938 2.238788 4.050293 3.903771
"ENSG00000101856" 6.172955 6.400155 5.501538 6.747454 5.801849 5.405184 6.147371 4.44225 6.19942 6.399624
"ENSG00000077713" -1.0050565 -0.4695117 0.958041 -0.1801391 0.2708173 3.720821 -1.3157147 3.2445051 3.0138736 -0.3881045
"ENSG00000005022" 4.399192 6.4403 4.652037 6.485172 6.466429 4.8331 4.2278 4.82956 4.20148 5.830302
"ENSG00000018610" 4.162898 3.872636 3.26676 4.81873 3.639036 3.215894 3.238498 3.829181 3.946585 3.380416
"ENSG00000077721" 6.398619 4.341318 6.126448 6.555687 4.389571 4.753086 4.64527 6.734345 6.188419 4.386109
"ENSG00000186416" 4.469763 2.634841 3.783043 3.967507 4.410513 4.443324 4.277655 3.802695 3.050385 3.051871
"ENSG00000125354" 7.092439 7.812737 7.728528 5.893794 7.501627 5.799342 6.228936 5.579717 7.247556 6.074339
"ENSG00000187808" -1.6791699 3.1738838 -1.4867935 3.8188993 -1.2916188 1.1166815 -0.4202857 3.9449977 -1.6201718 2.318101
"ENSG00000198918" 6.041021 5.450758 7.491109 7.715265 5.911844 3.831841 3.990848 8.53869 7.462836 7.008394
"ENSG00000125351" 4.65469 4.146188 3.536268 4.085414 4.636083 2.957901 4.349348 3.19425 4.775813 3.963759
"ENSG00000125352" 2.7165299 4.3106889 4.4830298 5.3075989 2.8933062 1.2063918 0.5064001 2.4237648 1.0549238 0.6190944
"ENSG00000125356" 3.886199 4.218185 3.149598 5.081753 3.602929 4.145358 3.589901 5.093839 4.213149 4.428692
